health_id,battery_source_id,cycle_count,rated_capacity_ah,measured_capacity_ah,voltage,temperature_c,internal_resistance_mohm,soh,source_file,source_url
B0007-D076,B0007,76,1.89105,1.63641,3.51899,32.172,121.06612,0.86535,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D077,B0007,77,1.89105,1.63626,3.51778,32.03316,120.85452,0.86526,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D078,B0007,78,1.89105,1.64112,3.52122,32.50667,120.82003,0.86783,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D079,B0007,79,1.89105,1.63157,3.51722,31.96104,122.8035,0.86278,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D080,B0007,80,1.89105,1.62121,3.5125,31.79808,122.11484,0.85731,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D081,B0007,81,1.89105,1.61643,3.51296,31.95803,120.83395,0.85478,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D082,B0007,82,1.89105,1.61582,3.51252,32.41813,124.6099,0.85446,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D083,B0007,83,1.89105,1.61672,3.51515,32.64045,129.76416,0.85493,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D084,B0007,84,1.89105,1.61087,3.51344,32.56399,127.42574,0.85184,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D085,B0007,85,1.89105,1.60066,3.50971,32.28305,125.7395,0.84644,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D086,B0007,86,1.89105,1.59592,3.50428,32.06065,126.67885,0.84393,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D087,B0007,87,1.89105,1.59622,3.50921,32.36526,126.32064,0.84409,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D088,B0007,88,1.89105,1.59581,3.50951,32.68852,126.64803,0.84387,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D089,B0007,89,1.89105,1.59065,3.5052,32.74773,126.68151,0.84115,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D090,B0007,90,1.89105,1.68882,3.52812,32.50501,132.08734,0.89306,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D091,B0007,91,1.89105,1.62599,3.51959,32.91994,130.09118,0.85984,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D092,B0007,92,1.89105,1.61574,3.51463,32.94831,128.82437,0.85441,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D093,B0007,93,1.89105,1.60566,3.51155,32.76907,128.47733,0.84908,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D094,B0007,94,1.89105,1.59497,3.51077,32.59734,130.16029,0.84343,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D095,B0007,95,1.89105,1.59041,3.50804,32.5235,130.25636,0.84102,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D096,B0007,96,1.89105,1.58535,3.50775,32.57823,134.08148,0.83834,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D097,B0007,97,1.89105,1.57997,3.50667,32.62728,132.29354,0.8355,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D098,B0007,98,1.89105,1.57522,3.50618,32.65212,132.26593,0.83299,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D099,B0007,99,1.89105,1.5698,3.5051,32.64767,131.5519,0.83012,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D100,B0007,100,1.89105,1.57026,3.50545,32.69939,131.5462,0.83036,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D101,B0007,101,1.89105,1.56525,3.50007,32.72458,131.85237,0.82771,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D102,B0007,102,1.89105,1.55963,3.50116,32.70434,132.63155,0.82474,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D103,B0007,103,1.89105,1.56498,3.50041,32.74052,133.6161,0.82757,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D104,B0007,104,1.89105,1.57498,3.50782,33.38713,129.93784,0.83286,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D105,B0007,105,1.89105,1.56528,3.50252,33.27063,132.69677,0.82773,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D106,B0007,106,1.89105,1.55976,3.50516,33.11507,132.58045,0.82481,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D107,B0007,107,1.89105,1.5499,3.49836,32.90573,131.02274,0.8196,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D108,B0007,108,1.89105,1.54388,3.50014,32.95311,129.60841,0.81641,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D109,B0007,109,1.89105,1.54502,3.4991,33.22821,132.81754,0.81702,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D110,B0007,110,1.89105,1.54459,3.50104,33.36134,133.75931,0.81679,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D111,B0007,111,1.89105,1.53431,3.49721,33.12432,135.17655,0.81135,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D112,B0007,112,1.89105,1.52876,3.49609,32.99155,136.68847,0.80842,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D113,B0007,113,1.89105,1.52893,3.49588,33.23183,129.8355,0.80851,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D114,B0007,114,1.89105,1.52909,3.49312,33.50981,133.15559,0.80859,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D115,B0007,115,1.89105,1.52391,3.49266,33.3824,134.02127,0.80585,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D116,B0007,116,1.89105,1.51867,3.49209,33.1783,136.54317,0.80308,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D117,B0007,117,1.89105,1.51365,3.49022,33.01591,136.01604,0.80043,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D118,B0007,118,1.89105,1.51361,3.49059,33.271,135.77138,0.8004,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D119,B0007,119,1.89105,1.51395,3.49114,33.61967,135.79971,0.80058,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D120,B0007,120,1.89105,1.53396,3.49284,33.29697,132.38418,0.81117,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D121,B0007,121,1.89105,1.53914,3.50252,33.39313,139.19614,0.81391,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D122,B0007,122,1.89105,1.52362,3.49295,33.13821,135.95586,0.8057,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D123,B0007,123,1.89105,1.51358,3.49175,32.8407,139.05017,0.80039,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D124,B0007,124,1.89105,1.50779,3.49043,32.7574,136.20623,0.79733,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D125,B0007,125,1.89105,1.5032,3.48886,32.77234,138.58901,0.7949,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D126,B0007,126,1.89105,1.49782,3.48919,32.72042,139.82762,0.79206,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D127,B0007,127,1.89105,1.49285,3.48788,32.71002,140.51897,0.78943,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D128,B0007,128,1.89105,1.49241,3.48643,32.62077,139.39473,0.7892,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D129,B0007,129,1.89105,1.48748,3.48126,32.57652,141.65746,0.78659,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D130,B0007,130,1.89105,1.48254,3.48236,32.58396,139.5001,0.78397,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D131,B0007,131,1.89105,1.48279,3.48351,32.62374,138.67443,0.78411,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D132,B0007,132,1.89105,1.47697,3.47898,32.58599,141.68897,0.78103,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D133,B0007,133,1.89105,1.4819,3.4835,32.86454,140.60376,0.78364,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D134,B0007,134,1.89105,1.49814,3.48997,33.07965,140.60376,0.79222,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D135,B0007,135,1.89105,1.48208,3.4848,32.93214,139.67536,0.78373,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D136,B0007,136,1.89105,1.47712,3.47835,32.75575,136.62584,0.78111,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D137,B0007,137,1.89105,1.47208,3.47569,32.52965,140.26667,0.77844,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D138,B0007,138,1.89105,1.47225,3.48143,32.84807,141.10187,0.77853,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D139,B0007,139,1.89105,1.46701,3.47961,33.07233,152.66964,0.77576,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D140,B0007,140,1.89105,1.46177,3.47823,32.85096,153.04949,0.77299,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D141,B0007,141,1.89105,1.4567,3.47432,32.5723,153.322,0.77031,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D142,B0007,142,1.89105,1.45135,3.47373,32.45068,153.22366,0.76749,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D143,B0007,143,1.89105,1.45162,3.47481,32.73944,153.75591,0.76762,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D144,B0007,144,1.89105,1.44682,3.4761,32.7759,153.9351,0.76509,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D145,B0007,145,1.89105,1.44676,3.46868,32.58173,153.47998,0.76505,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D146,B0007,146,1.89105,1.44138,3.4662,32.35021,156.07717,0.76221,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D147,B0007,147,1.89105,1.43625,3.46818,32.28754,155.93416,0.7595,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D148,B0007,148,1.89105,1.43682,3.46786,32.60324,157.18249,0.7598,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D149,B0007,149,1.89105,1.43629,3.46625,32.61208,155.98893,0.75952,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D150,B0007,150,1.89105,1.44186,3.46247,32.26743,154.69795,0.76246,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D151,B0007,151,1.89105,1.46721,3.48052,32.63773,154.48796,0.77587,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D152,B0007,152,1.89105,1.45186,3.47231,32.66526,153.15267,0.76775,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D153,B0007,153,1.89105,1.44714,3.47436,32.50265,151.67216,0.76526,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D154,B0007,154,1.89105,1.44179,3.47228,32.44684,150.35158,0.76243,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D155,B0007,155,1.89105,1.43163,3.47018,32.39362,153.99753,0.75706,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D156,B0007,156,1.89105,1.43181,3.4635,32.41722,154.79478,0.75715,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D157,B0007,157,1.89105,1.42626,3.46745,32.40094,153.65238,0.75421,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D158,B0007,158,1.89105,1.42609,3.46759,32.36314,155.07425,0.75412,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D159,B0007,159,1.89105,1.42126,3.46218,32.3826,156.07022,0.75157,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D160,B0007,160,1.89105,1.41633,3.46596,32.43238,154.93265,0.74896,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D161,B0007,161,1.89105,1.41658,3.46017,32.48862,156.3865,0.7491,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D162,B0007,162,1.89105,1.41084,3.46423,32.52406,155.6667,0.74606,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D163,B0007,163,1.89105,1.41099,3.4588,32.48262,155.94491,0.74614,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D164,B0007,164,1.89105,1.40617,3.46208,32.4639,158.08114,0.74359,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D165,B0007,165,1.89105,1.40634,3.45788,32.55681,158.25824,0.74368,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D166,B0007,166,1.89105,1.40046,3.46159,32.5763,156.252,0.74057,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D167,B0007,167,1.89105,1.42179,3.46291,32.81805,152.23743,0.75185,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D168,B0007,168,1.89105,1.43246,3.47536,32.92941,160.4562,0.75749,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D001,B0018,1,1.855,1.855,3.52755,31.77329,160.71185,1.0,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D002,B0018,2,1.855,1.8432,3.53484,31.92489,154.31548,0.99363,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D003,B0018,3,1.855,1.8396,3.53825,31.31691,153.26131,0.9917,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D004,B0018,4,1.855,1.83067,3.5377,30.82119,152.74928,0.98688,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D005,B0018,5,1.855,1.8327,3.54267,31.95347,153.4528,0.98798,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D006,B0018,6,1.855,1.82853,3.5451,32.02311,153.4528,0.98573,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D007,B0018,7,1.855,1.8212,3.54751,31.63453,150.30903,0.98178,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D008,B0018,8,1.855,1.81517,3.54481,31.28819,150.30903,0.97853,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D009,B0018,9,1.855,1.8043,3.54348,31.11122,150.30903,0.97267,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D010,B0018,10,1.855,1.8231,3.54313,31.13167,149.01048,0.9828,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
